,Close_AAPL,High_AAPL,Low_AAPL,Volume_AAPL,Close_MSFT,High_MSFT,Low_MSFT,Volume_MSFT,Close_GOOGL,High_GOOGL,Low_GOOGL,Volume_GOOGL,Close_AMD,High_AMD,Low_AMD,Volume_AMD,Close_ADBE,High_ADBE,Low_ADBE,Volume_ADBE,Close_CSCO,High_CSCO,Low_CSCO,Volume_CSCO,Close_QCOM,High_QCOM,Low_QCOM,Volume_QCOM,Close_TXN,High_TXN,Low_TXN,Volume_TXN,Close_INTU,High_INTU,Low_INTU,Volume_INTU,Close_CRM,High_CRM,Low_CRM,Volume_CRM,Close_AVGO,High_AVGO,Low_AVGO,Volume_AVGO,Close_ORCL,High_ORCL,Low_ORCL,Volume_ORCL,Close_META,High_META,Low_META,Volume_META,Close_TSLA,High_TSLA,Low_TSLA,Volume_TSLA,Close_INTC,High_INTC,Low_INTC,Volume_INTC,Close_KLAC,High_KLAC,Low_KLAC,Volume_KLAC,Close_ADI,High_ADI,Low_ADI,Volume_ADI,Close_SNPS,High_SNPS,Low_SNPS,Volume_SNPS,Close_CDNS,High_CDNS,Low_CDNS,Volume_CDNS,Close_FTNT,High_FTNT,Low_FTNT,Volume_FTNT,Close_SPUS,High_SPUS,Low_SPUS,Volume_SPUS,Close_HLAL,High_HLAL,Low_HLAL,Volume_HLAL
2025-12-22 06:57:06.295156,108.81073355759474,110.73562814747896,106.92981638888891,675581,104.46108992788696,105.21456786776284,103.2665337633761,636507,106.63321827006875,107.79930139200813,105.16876849724963,698069,100.17899680734645,100.8802506697648,99.91724948590975,739430,99.57265563714988,100.33390222410304,98.6537621003379,123387,101.12269182470588,101.45424090503244,99.69866378404431,144900,104.29866059338411,104.62914469426931,102.90314804123726,691202,82.18452809390783,83.97381368906309,81.88532519485392,583779,103.35829838189241,104.71217994788609,102.9180757300829,921935,98.34874823998656,100.12851569293353,96.84989622802495,548377,105.719026443037,107.52751302585213,104.5683080967788,150519,105.5276891055809,106.72481509201643,104.37096957934783,917166,98.25303869298611,98.94307237283525,97.68467010156265,965361,104.12975512189303,104.86335176318556,102.52607478498742,607532,92.9725621044919,93.86181742031971,92.85837342867602,253412,88.88219699847029,90.32079821652052,87.07581561702472,862945,101.48618292242304,101.68093638063905,101.15764202351119,357808,103.37376522308215,103.73042824793858,103.20085020884184,675932,87.49688763337336,89.16912486446344,86.01980955442154,241519,103.39765218563666,104.70392565222036,101.47942760164408,294904,105.7715903839435,106.67932762393538,104.20821618841072,764406,98.63008515462617,98.76186948469012,96.97302463546316,417192
2025-12-23 06:57:06.295156,107.85161100186198,108.35517559351271,105.94375384785681,178781,104.99170742623629,106.49086402618843,103.01919343450265,886667,107.28573747437522,108.12858657556022,105.67261517865232,565966,97.2449682544003,97.31137447198304,95.30532616424321,716024,98.76730096346547,100.52324960435561,97.19726787579135,980412,101.54649966179907,103.43789595579963,99.89454323638292,536162,102.87112422521554,104.03709307754474,102.85894672873586,873422,83.42756333937531,83.42844890224973,82.66618397705358,597952,103.2814183772496,104.95723512695321,102.58037730867727,586675,97.34694231526234,98.9826549265724,96.48471750506833,947084,104.27794802591244,105.02739196692718,103.41982328730711,890474,107.28773208218325,108.11601421861458,105.622508535531,100515,99.2017810584507,99.31124647230068,98.62384400860859,494768,105.14498612989331,105.34397546763924,104.27592420328432,835053,94.12003311244965,94.17419537978975,93.43392964741035,951426,89.21441765019216,90.45191161510738,87.78700513283874,986408,101.65247091711646,102.25860243946666,100.64503204793655,960986,105.90338871385828,106.38212838654238,105.90053202769992,656357,85.56978932011363,86.09972344322452,83.8360788940595,720448,103.85906754056626,104.15603390657682,101.99688695955022,258988,109.45300452333464,110.79408553634683,107.93501299835319,465208,94.80514701746158,95.1877253308546,93.22859660111992,455439
2025-12-24 06:57:06.295156,108.42745722316423,109.421954234949,106.59772844272332,291475,101.82292095764475,102.60889985560247,100.74973966567009,405073,105.0683871735812,106.85373059573514,103.75082044015977,166262,97.34151714011568,97.49867413442573,96.4339380573484,151924,99.05826449972861,100.79437787994351,97.27409512184813,804268,104.72919026716781,106.42914101012913,104.52791531012075,501067,103.62999385760449,105.62942146591632,103.42811145764945,691343,85.06392484190974,86.86669103519361,84.23498541083106,670508,105.65555528173125,107.3730838404302,104.91048873421215,175403,98.63654004913205,99.6568368100447,98.4614427210765,591830,104.88624877195987,105.98598589751228,104.33440338319878,673340,106.5384768842069,108.45436860405917,104.93014575423913,997214,98.2654511098462,98.67393532258305,97.5113432478428,151272,102.71746362423654,104.25065551366065,100.97839628060659,662167,92.62863765669826,93.52717397362953,91.29476568629045,688172,90.48770018900102,90.65105971873372,88.85140902674542,390395,100.3265359338069,101.60298476388812,98.66613016511538,867842,107.64668530790651,108.48262232393428,106.74751860206598,968173,85.9809020702911,86.87816725352656,84.72838352096625,146940,101.23270750115417,102.34130891285007,99.65394884994701,931303,107.818269946985,108.45497399125702,106.86098020588395,327997,91.5668427648313,92.381653308054,91.0487724766246,112026
2025-12-25 06:57:06.295156,104.33262871410464,104.93438533373818,103.59231131359375,260196,102.61320856857834,104.27153700999138,100.76512505036348,227309,104.04309964444013,105.67798676791702,102.65854651540442,933032,97.56531725738058,98.35916380978378,97.09321633068765,628014,100.18415682922783,101.79600762946308,98.27348745621997,185457,108.98348453785398,110.3215292125122,108.5037363123421,902720,105.27542543509489,105.57646841842171,103.5375369305366,711985,88.37121175937678,88.67882580866,86.86355235823834,932595,105.00244075244873,106.49915245978022,104.86501339700081,688574,98.55391707549431,100.02639669576197,97.98831481415331,343767,103.03603822957943,103.13718443722789,101.49887556775303,114389,106.2602714796532,107.34249912941088,104.5274251125738,953159,97.95577938287977,98.79316966953513,97.1691380421094,529069,103.1226930294545,105.05524162495087,102.76137794683189,411741,94.11215134557386,94.70504112106217,93.90709294911827,970793,90.38943659564704,90.82488639324484,89.05477289631166,760284,101.21051452971048,101.91052826665684,99.88249007357527,901619,105.16721220866879,105.66959621787773,103.4934853642156,520547,87.34206805990952,88.41745231709146,86.00396102927563,833307,103.9326185458774,104.98691530912794,102.48582916816754,614743,106.72588567624459,107.48834558179433,106.63656324348679,226417,95.09421864775258,96.96811715556997,93.67686520782156,206147
2025-12-26 06:57:06.295156,100.78549079282328,101.35517178157822,100.75457755976555,326507,105.01306787385478,106.15123081218627,104.54083480761997,429588,104.4501041887009,105.13373889209666,102.75171288557027,176898,99.08402731608727,99.3494588241734,98.93703382142725,451296,100.33214900660639,101.91220987922051,98.75834223409579,244129,113.5313731435046,114.45596426550581,113.2474291639826,172692,107.0998331970864,108.73334705732546,105.73633590890607,730527,91.74232933338584,93.7225020855208,91.70098659560203,496981,106.24064197846744,107.11906318096688,105.50149357961389,436986,98.93644923498547,99.96224334602309,98.09928466392249,645210,103.45813788841689,104.31038036432135,103.00559302841052,458105,107.94172553422239,109.15190457130346,107.82249088353306,853160,96.06531553005946,96.5045853872486,94.97620488075012,349264,104.55925643360773,106.49940534694115,102.66388407947917,103626,93.59997617714919,95.45927539255185,93.57614021119271,641770,89.56872573529805,90.06940627006082,89.31756152987772,148037,100.70239190133208,102.55913700529366,100.02565616948165,858271,105.00497483458271,105.64611000661571,103.86034446332256,942329,88.5742615497046,89.9015109912392,88.32169460453547,185001,101.01111511708723,102.47957071945939,100.46303193767868,912804,109.89028153014453,111.87170664739074,109.27116292711838,216585,98.13457032022063,98.88907429165202,97.70486110737063,655877
2025-12-27 06:57:06.295156,99.70247504619499,99.77624894090405,97.84583792101954,406063,106.86731440059039,106.99433805977039,105.34740358271522,763927,106.24782709907767,106.76667396594026,105.74849108135929,555699,96.4578083190964,97.59289001561952,96.11829250892131,127723,100.46376811331565,101.07312639151174,99.83295432181963,688316,116.33188837846595,117.15541946163496,115.63600555530161,560796,104.65700880205833,105.07162680843345,104.4311455166863,335469,93.23096368983013,95.14065767590706,92.69292439623351,479270,104.12716642055267,105.34825993058352,103.19868938107422,204927,98.19302233844726,99.93223450339681,97.60798948749476,527244,104.51840570253022,106.18313278185221,103.13369709022139,692399,110.17701263517212,110.61798791400162,108.79291152909263,995596,96.04608784580044,96.04654192223695,95.72632831906756,788284,107.80693251672106,109.53707471547185,107.36938909989931,710224,93.01657388226359,93.26580065362025,92.73718913705771,154225,93.72150985061869,95.38495911322887,92.19042311124028,192115,101.29395506623841,101.42520724259404,99.4229090207207,890417,107.13646880258831,107.4064257747316,105.13805420470143,245006,88.37424093488467,89.94218463589584,86.48268794039197,859112,102.88169800651039,102.99191728639173,101.18976749431333,139080,111.71249652712257,112.207730701472,111.1278904340129,654634,97.05356355379249,98.38171179619215,96.97290323168946,732487
2025-12-28 06:57:06.295156,97.73269089369504,98.95181956165483,96.87632259706041,864121,105.58093571722232,105.6545794524943,104.51840420927525,988266,104.4079476242051,105.16733244053962,103.42909769691882,249369,99.39038370798657,100.76931364626111,98.35083581087454,858470,99.10350539454646,99.26534396064896,97.72723598237337,743534,118.77267687156056,120.07462380586247,117.87197491374974,500584,106.91121696410131,108.4759936230215,105.22706808930415,223106,95.19380677135952,96.18315715054209,94.15861416872848,967918,104.13018162909005,104.45091244132954,102.68470612461243,901340,94.32771524056504,95.13326690703084,93.6633040986704,604677,104.11820008068466,105.72949769141134,103.65153443538601,991490,112.92859613480393,114.17989771365848,112.6486213813604,408360,94.53624168590102,96.36624476139608,93.15374835832904,960894,109.77441758944602,110.97600188812525,109.12197657548415,595395,93.1641939356023,94.46914584661677,91.73272208278071,289921,93.07017137142634,93.99657024404418,92.64978743398865,964358,99.22444390477048,100.3232675688924,97.40002876227211,798412,104.57124447948318,105.16359801060118,103.99755118818878,503311,91.95205386755937,92.74166843331588,91.6869057125904,775002,105.99270016583382,107.76844602953649,105.1376887584071,206242,115.35751240736278,116.3704251614358,113.73533791496226,319356,98.86458141179627,99.37475585663906,98.46230832661551,983706
2025-12-29 06:57:06.295156,98.39580198755591,99.40116003401364,96.46249234946858,876665,102.79991844705492,103.06762268465619,101.35888632427199,564008,99.60576742493954,100.78635730996916,99.16334854130034,654736,99.86473509695357,101.46590849517173,99.19072874409099,986926,97.83914105407251,98.64510141160284,96.96393480596173,417875,120.23958344749963,121.33044718631344,118.74193077357302,971868,104.87144663828897,106.3406024845318,104.38698420263984,891787,95.49100581650673,96.51644631213199,94.95331233160104,175277,103.81913590904004,105.16642674398986,102.50567693959682,585833,90.50678564577906,92.44725633460881,89.91923383343028,513532,102.85777337889866,103.30641049660571,101.60711303898975,980147,110.3315968401341,111.47481213909998,109.49995970409728,433977,92.47715451750729,94.16491333996915,92.14202143889827,851747,111.49973476527914,112.9014661597669,109.98735029706559,859161,90.70759022250523,90.81302975517423,88.76200281919235,699142,94.2563184786888,95.22997490257127,93.6094327684884,572032,97.62908068256704,98.81081321735726,97.21038388379884,250635,105.50132375785115,106.64589138693516,104.94041362833104,584710,94.09449095721772,95.38658484541091,92.54514508285412,852158,103.70051170713906,105.1064951594327,103.15603062212696,929154,116.49621972242178,118.18502440880285,116.32106857558944,485296,99.91535526126853,100.16942241321499,99.55809750775992,388988
2025-12-30 06:57:06.295156,96.65808474585133,96.7610422483513,94.73084479167282,790607,102.18111816010189,102.20846208975588,102.05643543507941,820801,100.01520856949003,100.55133585113578,98.03987255349674,388316,100.44710737805585,100.84740786654547,98.78934064629063,764468,95.14346672398364,95.49051575395666,94.63412547989154,780218,122.17149947062387,122.29604568238764,120.86920430086052,851496,106.62427566423818,107.22525443543906,105.66775589584773,940552,96.53159967156101,97.49469835211272,95.27473157672301,619570,104.33887095258957,104.69737746406814,102.92133964213126,543842,91.61931233574515,93.4839578522029,91.536314001379,963428,98.4137069078122,98.86586504983332,96.91955037355415,937165,113.53318753159505,113.9028643274891,112.43601070148567,683043,93.00179803352401,94.48638249649791,92.38118106931492,779249,111.68947608191576,112.25988768727659,110.90196579878494,705803,92.51646433055289,93.40880520617829,90.55033493132325,665544,91.78670472808417,93.65649082119319,90.14823630387933,582870,95.01234663723018,96.31780288478463,94.93351146698946,802682,105.47128442143392,106.35499183761605,105.15178550096603,988976,93.95041685315437,94.25163875929141,93.42078420959773,851259,103.4977527609366,103.93000475763414,102.72943124502969,614080,114.19531202810936,114.67375845544107,112.58396127002395,998201,101.21283199837718,101.32990519853729,100.53733600490749,452559
2025-12-31 06:57:06.295156,93.97620237121333,94.53349529968655,92.27018346027862,221172,108.88212549238139,109.03284361308631,108.58664730856894,446699,105.35316343941443,106.6014612551127,103.46504476004121,107657,99.69098222006231,100.02594738458045,98.82920717273869,308786,98.52025439027487,99.9101565680798,96.83851123142303,279761,120.88580151134624,121.9108068088869,119.64394437638938,146403,107.81883747617682,108.47048371130572,107.5284444504075,567835,100.33224769874967,101.60313499006871,99.36851274020043,583455,103.61991993724486,105.00781911826518,103.60319257349114,399372,92.1542080099543,93.63741324885787,90.88001860830542,510184,100.71429800815264,102.34890863257911,100.27687023033955,921186,112.27513687055135,112.39431106525764,111.46965790105769,652144,93.444002565901,93.77963175719306,92.43731230468869,336538,112.61272810879797,113.87426894914321,111.39630535526507,308137,94.97450363270299,96.08246260714316,93.98654533442262,340617,89.83133979086034,91.10551156856977,88.75828857407345,170400,93.7096702066864,94.22100265335003,92.22705278998487,816605,101.82242361324623,102.51586113571805,101.49429643671556,642994,93.09119855787846,94.95649475896342,91.22401227047595,298715,103.102498473566,103.46930917078548,101.43062749353298,129048,114.76303940617218,115.59346691954084,113.4246721017739,726679,98.37851286145171,98.9893398585372,97.54161386710079,308574
